trainingdata,generation,weight,feature
fjc,80,-0.347658,4
fjc,80,-0.429116,5
fjc,80,-0.076259,6
fjc,80,-0.293302,7
fjc,80,0.417842,8
fjc,80,0.119704,9
fjc,80,0.254381,10
fjc,80,0.199357,11
fjc,80,0.151773,12
fjc,80,0.316691,13
fjc,81,-0.242898,1
fjc,81,-0.136265,2
fjc,81,-0.340872,3
fjc,81,-0.342051,4
fjc,81,-0.424179,5
fjc,81,-0.070204,6
fjc,81,-0.318753,7
fjc,81,0.411919,8
fjc,81,0.114537,9
fjc,81,0.244295,10
fjc,81,0.189816,11
fjc,81,0.141759,12
fjc,81,0.318656,13
fjc,82,-0.252514,1
fjc,82,-0.137649,2
fjc,82,-0.331234,3
fjc,82,-0.358843,4
fjc,82,-0.420833,5
fjc,82,-0.079230,6
fjc,82,-0.308556,7
fjc,82,0.400822,8
fjc,82,0.118567,9
fjc,82,0.234950,10
fjc,82,0.184897,11
fjc,82,0.139033,12
fjc,82,0.331931,13
fjc,83,-0.209162,1
fjc,83,-0.108761,2
fjc,83,-0.344203,3
fjc,83,-0.359630,4
fjc,83,-0.431201,5
fjc,83,-0.088034,6
fjc,83,-0.303135,7
fjc,83,0.416080,8
fjc,83,0.117498,9
fjc,83,0.221105,10
fjc,83,0.199235,11
fjc,83,0.143520,12
fjc,83,0.332578,13
fjc,84,-0.216568,1
fjc,84,-0.124352,2
fjc,84,-0.338308,3
fjc,84,-0.356861,4
fjc,84,-0.446221,5
fjc,84,-0.095708,6
fjc,84,-0.310307,7
fjc,84,0.399843,8
fjc,84,0.110487,9
fjc,84,0.211003,10
fjc,84,0.188165,11
fjc,84,0.127685,12
fjc,84,0.344815,13
fjc,85,-0.212716,1
fjc,85,-0.121699,2
fjc,85,-0.337088,3
fjc,85,-0.368808,4
fjc,85,-0.447409,5
fjc,85,-0.094163,6
fjc,85,-0.319323,7
fjc,85,0.395627,8
fjc,85,0.108415,9
fjc,85,0.199655,10
fjc,85,0.174285,11
fjc,85,0.130211,12
fjc,85,0.346037,13
fjc,86,-0.218564,1
fjc,86,-0.133317,2
fjc,86,-0.337450,3
fjc,86,-0.370774,4
fjc,86,-0.441853,5
fjc,86,-0.096723,6
fjc,86,-0.310164,7
fjc,86,0.400542,8
fjc,86,0.112775,9
fjc,86,0.213519,10
fjc,86,0.170455,11
fjc,86,0.115248,12
fjc,86,0.344110,13
fjc,87,-0.215038,1
fjc,87,-0.120205,2
fjc,87,-0.325971,3
fjc,87,-0.379437,4
fjc,87,-0.451992,5
fjc,87,-0.106121,6
fjc,87,-0.313457,7
fjc,87,0.404493,8
fjc,87,0.105106,9
fjc,87,0.184603,10
fjc,87,0.154015,11
fjc,87,0.129091,12
fjc,87,0.350883,13
fjc,88,-0.220185,1
fjc,88,-0.122462,2
fjc,88,-0.333557,3
fjc,88,-0.357903,4
fjc,88,-0.443219,5
fjc,88,-0.112200,6
fjc,88,-0.326511,7
fjc,88,0.397595,8
fjc,88,0.108515,9
fjc,88,0.195289,10
fjc,88,0.175581,11
fjc,88,0.110345,12
fjc,88,0.358127,13
fjc,89,-0.215847,1
fjc,89,-0.133938,2
fjc,89,-0.344063,3
fjc,89,-0.345713,4
fjc,89,-0.457589,5
fjc,89,-0.110390,6
fjc,89,-0.326274,7
fjc,89,0.391247,8
fjc,89,0.106050,9
fjc,89,0.187220,10
fjc,89,0.159837,11
fjc,89,0.103448,12
fjc,89,0.361845,13
fjc,90,-0.197984,1
fjc,90,-0.125950,2
fjc,90,-0.333607,3
fjc,90,-0.343608,4
fjc,90,-0.480686,5
fjc,90,-0.107436,6
fjc,90,-0.317395,7
fjc,90,0.397276,8
fjc,90,0.106439,9
fjc,90,0.190523,10
fjc,90,0.158526,11
fjc,90,0.121688,12
fjc,90,0.352330,13
fjc,91,-0.210511,1
fjc,91,-0.119029,2
fjc,91,-0.330939,3
fjc,91,-0.338947,4
fjc,91,-0.476351,5
fjc,91,-0.108141,6
fjc,91,-0.316480,7
fjc,91,0.397750,8
fjc,91,0.114527,9
fjc,91,0.196655,10
fjc,91,0.159439,11
fjc,91,0.129398,12
fjc,91,0.352075,13
fjc,92,-0.207949,1
fjc,92,-0.110422,2
fjc,92,-0.333548,3
fjc,92,-0.353596,4
fjc,92,-0.473349,5
fjc,92,-0.110049,6
fjc,92,-0.313076,7
fjc,92,0.386867,8
fjc,92,0.108216,9
fjc,92,0.194390,10
fjc,92,0.161379,11
fjc,92,0.128574,12
fjc,92,0.360413,13
fjc,93,-0.209055,1
fjc,93,-0.106950,2
fjc,93,-0.335150,3
fjc,93,-0.356621,4
fjc,93,-0.477384,5
fjc,93,-0.104420,6
fjc,93,-0.312148,7
fjc,93,0.384946,8
fjc,93,0.109655,9
fjc,93,0.194504,10
fjc,93,0.159790,11
fjc,93,0.129509,12
fjc,93,0.357393,13
fjc,94,-0.198164,1
fjc,94,-0.117175,2
fjc,94,-0.341371,3
fjc,94,-0.354307,4
fjc,94,-0.475439,5
fjc,94,-0.107560,6
fjc,94,-0.309202,7
fjc,94,0.394230,8
fjc,94,0.104603,9
fjc,94,0.187781,10
fjc,94,0.154029,11
fjc,94,0.125070,12
fjc,94,0.359890,13
fjc,95,-0.195748,1
fjc,95,-0.111619,2
fjc,95,-0.344861,3
fjc,95,-0.359368,4
fjc,95,-0.482930,5
fjc,95,-0.111755,6
fjc,95,-0.310619,7
fjc,95,0.376446,8
fjc,95,0.107459,9
fjc,95,0.173154,10
fjc,95,0.159517,11
fjc,95,0.125417,12
fjc,95,0.364991,13
fjc,96,-0.192812,1
fjc,96,-0.103514,2
fjc,96,-0.347096,3
fjc,96,-0.362687,4
fjc,96,-0.487692,5
fjc,96,-0.109860,6
fjc,96,-0.310567,7
fjc,96,0.370685,8
fjc,96,0.100268,9
fjc,96,0.181550,10
fjc,96,0.141834,11
fjc,96,0.128671,12
fjc,96,0.367262,13
fjc,97,-0.197802,1
fjc,97,-0.109143,2
fjc,97,-0.346038,3
fjc,97,-0.360114,4
fjc,97,-0.496685,5
fjc,97,-0.110472,6
fjc,97,-0.310792,7
fjc,97,0.366960,8
fjc,97,0.102042,9
fjc,97,0.163830,10
fjc,97,0.140826,11
fjc,97,0.122362,12
fjc,97,0.368163,13
fjc,98,-0.202604,1
fjc,98,-0.107145,2
fjc,98,-0.348292,3
fjc,98,-0.353532,4
fjc,98,-0.492859,5
fjc,98,-0.111892,6
fjc,98,-0.314790,7
fjc,98,0.364834,8
fjc,98,0.100868,9
fjc,98,0.170256,10
fjc,98,0.151149,11
fjc,98,0.122644,12
fjc,98,0.367757,13
fjc,99,-0.199845,1
fjc,99,-0.108157,2
fjc,99,-0.349130,3
fjc,99,-0.344903,4
fjc,99,-0.497368,5
fjc,99,-0.114930,6
fjc,99,-0.318575,7
fjc,99,0.366778,8
fjc,99,0.092010,9
fjc,99,0.163455,10
fjc,99,0.146346,11
fjc,99,0.129057,12
fjc,99,0.369301,13
fjc,100,-0.193543,1
fjc,100,-0.104090,2
fjc,100,-0.347314,3
fjc,100,-0.348443,4
fjc,100,-0.498102,5
fjc,100,-0.117909,6
fjc,100,-0.308743,7
fjc,100,0.366482,8
fjc,100,0.091388,9
fjc,100,0.171991,10
fjc,100,0.154731,11
fjc,100,0.131118,12
fjc,100,0.371071,13
fjc,101,-0.193953,1
fjc,101,-0.100294,2
fjc,101,-0.346639,3
fjc,101,-0.338571,4
fjc,101,-0.495797,5
fjc,101,-0.120039,6
fjc,101,-0.313671,7
fjc,101,0.371915,8
fjc,101,0.102937,9
fjc,101,0.173208,10
fjc,101,0.156164,11
fjc,101,0.125390,12
fjc,101,0.371147,13
fjc,102,-0.192892,1
fjc,102,-0.097799,2
fjc,102,-0.351563,3
fjc,102,-0.338022,4
fjc,102,-0.503058,5
fjc,102,-0.120946,6
fjc,102,-0.319008,7
fjc,102,0.360534,8
fjc,102,0.098721,9
fjc,102,0.160858,10
fjc,102,0.157614,11
fjc,102,0.120520,12
fjc,102,0.373853,13
fjc,103,-0.200005,1
fjc,103,-0.098481,2
fjc,103,-0.350690,3
fjc,103,-0.337445,4
fjc,103,-0.505030,5
fjc,103,-0.120718,6
fjc,103,-0.317328,7
fjc,103,0.354588,8
fjc,103,0.099980,9
fjc,103,0.160678,10
fjc,103,0.154248,11
fjc,103,0.120379,12
fjc,103,0.377068,13
fjc,104,-0.204937,1
fjc,104,-0.101146,2
fjc,104,-0.355161,3
fjc,104,-0.333372,4
fjc,104,-0.497302,5
fjc,104,-0.119859,6
fjc,104,-0.320540,7
fjc,104,0.354933,8
fjc,104,0.098652,9
fjc,104,0.168221,10
fjc,104,0.162230,11
fjc,104,0.118830,12
fjc,104,0.374992,13
fjc,105,-0.197780,1
fjc,105,-0.098287,2
fjc,105,-0.350627,3
fjc,105,-0.332519,4
fjc,105,-0.500375,5
fjc,105,-0.117626,6
fjc,105,-0.324591,7
fjc,105,0.361617,8
fjc,105,0.098215,9
fjc,105,0.158327,10
fjc,105,0.169006,11
fjc,105,0.124457,12
fjc,105,0.370917,13
fjc,106,-0.203499,1
fjc,106,-0.100101,2
fjc,106,-0.354092,3
fjc,106,-0.329512,4
fjc,106,-0.495924,5
fjc,106,-0.120054,6
fjc,106,-0.323140,7
fjc,106,0.361949,8
fjc,106,0.097494,9
fjc,106,0.159928,10
fjc,106,0.168206,11
fjc,106,0.123820,12
fjc,106,0.372558,13
fjc,107,-0.204653,1
fjc,107,-0.100317,2
fjc,107,-0.355976,3
fjc,107,-0.331844,4
fjc,107,-0.491025,5
fjc,107,-0.119773,6
fjc,107,-0.325300,7
fjc,107,0.360302,8
fjc,107,0.096362,9
fjc,107,0.160605,10
fjc,107,0.172026,11
fjc,107,0.113293,12
fjc,107,0.375521,13
fjc,108,-0.203281,1
fjc,108,-0.096088,2
fjc,108,-0.360918,3
fjc,108,-0.330343,4
fjc,108,-0.489693,5
fjc,108,-0.117832,6
fjc,108,-0.327153,7
fjc,108,0.359665,8
fjc,108,0.098246,9
fjc,108,0.159063,10
fjc,108,0.179203,11
fjc,108,0.109830,12
fjc,108,0.373136,13
fjc,109,-0.205455,1
fjc,109,-0.098794,2
fjc,109,-0.362059,3
fjc,109,-0.325873,4
fjc,109,-0.488974,5
fjc,109,-0.118682,6
fjc,109,-0.332452,7
fjc,109,0.361475,8
fjc,109,0.093001,9
fjc,109,0.163905,10
fjc,109,0.170669,11
fjc,109,0.108846,12
fjc,109,0.372380,13
fjc,110,-0.209321,1
fjc,110,-0.104299,2
fjc,110,-0.356068,3
fjc,110,-0.329794,4
fjc,110,-0.492011,5
fjc,110,-0.120505,6
fjc,110,-0.330400,7
fjc,110,0.358282,8
fjc,110,0.090633,9
fjc,110,0.155344,10
fjc,110,0.170335,11
fjc,110,0.111570,12
fjc,110,0.375237,13
fjc,111,-0.213482,1
fjc,111,-0.107659,2
fjc,111,-0.352480,3
fjc,111,-0.334505,4
fjc,111,-0.487774,5
fjc,111,-0.120817,6
fjc,111,-0.332405,7
fjc,111,0.360231,8
fjc,111,0.089409,9
fjc,111,0.157779,10
fjc,111,0.163522,11
fjc,111,0.112391,12
fjc,111,0.375571,13
fjc,112,-0.208924,1
fjc,112,-0.104088,2
fjc,112,-0.350786,3
fjc,112,-0.338217,4
fjc,112,-0.486883,5
fjc,112,-0.119949,6
fjc,112,-0.333332,7
fjc,112,0.365330,8
fjc,112,0.086464,9
fjc,112,0.157626,10
fjc,112,0.163956,11
fjc,112,0.111023,12
fjc,112,0.373932,13
fjc,113,-0.208524,1
fjc,113,-0.105433,2
fjc,113,-0.347098,3
fjc,113,-0.336732,4
fjc,113,-0.491813,5
fjc,113,-0.120371,6
fjc,113,-0.333011,7
fjc,113,0.365559,8
fjc,113,0.085252,9
fjc,113,0.154994,10
fjc,113,0.159741,11
fjc,113,0.112311,12
fjc,113,0.374705,13
fjc,114,-0.207195,1
fjc,114,-0.104746,2
fjc,114,-0.345262,3
fjc,114,-0.337100,4
fjc,114,-0.498088,5
fjc,114,-0.120662,6
fjc,114,-0.332045,7
fjc,114,0.362814,8
fjc,114,0.083369,9
fjc,114,0.148276,10
fjc,114,0.163738,11
fjc,114,0.109277,12
fjc,114,0.374712,13
fjc,115,-0.203797,1
fjc,115,-0.096834,2
fjc,115,-0.346262,3
fjc,115,-0.333863,4
fjc,115,-0.497828,5
fjc,115,-0.123631,6
fjc,115,-0.332769,7
fjc,115,0.367300,8
fjc,115,0.084835,9
fjc,115,0.143354,10
fjc,115,0.165344,11
fjc,115,0.105485,12
fjc,115,0.377099,13
fjc,116,-0.200681,1
fjc,116,-0.092585,2
fjc,116,-0.346602,3
fjc,116,-0.336848,4
fjc,116,-0.498186,5
fjc,116,-0.125894,6
fjc,116,-0.330268,7
fjc,116,0.362908,8
fjc,116,0.083098,9
fjc,116,0.149084,10
fjc,116,0.163432,11
fjc,116,0.106171,12
fjc,116,0.380645,13
fjc,117,-0.199312,1
fjc,117,-0.088103,2
fjc,117,-0.349983,3
fjc,117,-0.338752,4
fjc,117,-0.501547,5
fjc,117,-0.126927,6
fjc,117,-0.323262,7
fjc,117,0.359804,8
fjc,117,0.084615,9
fjc,117,0.145071,10
fjc,117,0.163987,11
fjc,117,0.106308,12
fjc,117,0.382909,13
fjc,118,-0.195835,1
fjc,118,-0.086986,2
fjc,118,-0.351839,3
fjc,118,-0.338149,4
fjc,118,-0.501843,5
fjc,118,-0.130564,6
fjc,118,-0.321257,7
fjc,118,0.356952,8
fjc,118,0.084100,9
fjc,118,0.147446,10
fjc,118,0.164164,11
fjc,118,0.105951,12
fjc,118,0.385781,13
fjc,119,-0.202306,1
fjc,119,-0.084503,2
fjc,119,-0.353452,3
fjc,119,-0.338625,4
fjc,119,-0.497560,5
fjc,119,-0.130438,6
fjc,119,-0.322668,7
fjc,119,0.354581,8
fjc,119,0.084433,9
fjc,119,0.146642,10
fjc,119,0.166401,11
fjc,119,0.107127,12
fjc,119,0.386804,13
fjc,120,-0.201918,1
fjc,120,-0.085071,2
fjc,120,-0.355582,3
fjc,120,-0.336775,4
fjc,120,-0.495127,5
fjc,120,-0.131959,6
fjc,120,-0.325069,7
fjc,120,0.354902,8
fjc,120,0.084226,9
fjc,120,0.143272,10
fjc,120,0.167959,11
fjc,120,0.107961,12
fjc,120,0.387560,13
fjc,121,-0.203058,1
fjc,121,-0.086424,2
fjc,121,-0.353318,3
fjc,121,-0.335844,4
fjc,121,-0.497682,5
fjc,121,-0.128780,6
fjc,121,-0.324114,7
fjc,121,0.357608,8
fjc,121,0.085428,9
fjc,121,0.144063,10
fjc,121,0.170461,11
fjc,121,0.111354,12
fjc,121,0.382968,13
fjc,122,-0.200852,1
fjc,122,-0.089338,2
fjc,122,-0.358835,3
fjc,122,-0.337240,4
fjc,122,-0.490027,5
fjc,122,-0.131355,6
fjc,122,-0.326513,7
fjc,122,0.358633,8
fjc,122,0.088791,9
fjc,122,0.140088,10
fjc,122,0.173647,11
fjc,122,0.105297,12
fjc,122,0.383977,13
fjc,123,-0.202026,1
fjc,123,-0.091758,2
fjc,123,-0.354425,3
fjc,123,-0.338258,4
fjc,123,-0.487974,5
fjc,123,-0.129652,6
fjc,123,-0.327071,7
fjc,123,0.360026,8
fjc,123,0.089453,9
fjc,123,0.147121,10
fjc,123,0.177862,11
fjc,123,0.102896,12
fjc,123,0.383355,13
fjc,124,-0.205819,1
fjc,124,-0.093748,2
fjc,124,-0.355814,3
fjc,124,-0.340170,4
fjc,124,-0.482441,5
fjc,124,-0.126334,6
fjc,124,-0.329043,7
fjc,124,0.357789,8
fjc,124,0.089447,9
fjc,124,0.154969,10
fjc,124,0.179578,11
fjc,124,0.102385,12
fjc,124,0.382498,13
fjc,125,-0.207546,1
fjc,125,-0.089175,2
fjc,125,-0.357581,3
fjc,125,-0.338102,4
fjc,125,-0.481856,5
fjc,125,-0.127453,6
fjc,125,-0.326918,7
fjc,125,0.357259,8
fjc,125,0.088425,9
fjc,125,0.157596,10
fjc,125,0.185169,11
fjc,125,0.098901,12
fjc,125,0.382916,13
fjc,126,-0.207167,1
fjc,126,-0.091156,2
fjc,126,-0.353016,3
fjc,126,-0.338532,4
fjc,126,-0.483053,5
fjc,126,-0.125840,6
fjc,126,-0.327458,7
fjc,126,0.361702,8
fjc,126,0.085601,9
fjc,126,0.161630,10
fjc,126,0.182849,11
fjc,126,0.101829,12
fjc,126,0.380349,13
fjc,127,-0.202940,1
fjc,127,-0.092630,2
fjc,127,-0.352825,3
fjc,127,-0.336023,4
fjc,127,-0.483101,5
fjc,127,-0.127825,6
fjc,127,-0.329499,7
fjc,127,0.360233,8
fjc,127,0.089334,9
fjc,127,0.163129,10
fjc,127,0.186888,11
fjc,127,0.104279,12
fjc,127,0.379409,13
fjc,128,-0.202489,1
fjc,128,-0.095486,2
fjc,128,-0.352994,3
fjc,128,-0.336236,4
fjc,128,-0.482040,5
fjc,128,-0.127518,6
fjc,128,-0.333998,7
fjc,128,0.358472,8
fjc,128,0.090408,9
fjc,128,0.160979,10
fjc,128,0.183743,11
fjc,128,0.105090,12
fjc,128,0.379957,13
fjc,129,-0.206229,1
fjc,129,-0.100503,2
fjc,129,-0.351360,3
fjc,129,-0.334346,4
fjc,129,-0.481822,5
fjc,129,-0.125292,6
fjc,129,-0.336270,7
fjc,129,0.359538,8
fjc,129,0.091854,9
fjc,129,0.162913,10
fjc,129,0.179857,11
fjc,129,0.109000,12
fjc,129,0.377272,13
fjc,130,-0.206060,1
fjc,130,-0.102431,2
fjc,130,-0.351515,3
fjc,130,-0.334514,4
fjc,130,-0.479028,5
fjc,130,-0.126915,6
fjc,130,-0.336660,7
fjc,130,0.359978,8
fjc,130,0.091695,9
fjc,130,0.164212,10
fjc,130,0.178996,11
fjc,130,0.109372,12
fjc,130,0.378713,13
fjc,131,-0.207601,1
fjc,131,-0.106838,2
fjc,131,-0.349447,3
fjc,131,-0.336608,4
fjc,131,-0.476588,5
fjc,131,-0.128378,6
fjc,131,-0.339064,7
fjc,131,0.357718,8
fjc,131,0.093676,9
fjc,131,0.162511,10
fjc,131,0.174874,11
fjc,131,0.112617,12
fjc,131,0.380457,13
fjc,132,-0.204460,1
fjc,132,-0.106132,2
fjc,132,-0.348278,3
fjc,132,-0.339018,4
fjc,132,-0.475242,5
fjc,132,-0.128716,6
fjc,132,-0.338921,7
fjc,132,0.358825,8
fjc,132,0.094222,9
fjc,132,0.163732,10
fjc,132,0.176356,11
fjc,132,0.114526,12
fjc,132,0.380202,13
fjc,133,-0.202304,1
fjc,133,-0.106910,2
fjc,133,-0.346633,3
fjc,133,-0.340078,4
fjc,133,-0.478444,5
fjc,133,-0.127496,6
fjc,133,-0.337681,7
fjc,133,0.359070,8
fjc,133,0.089134,9
fjc,133,0.168221,10
fjc,133,0.172620,11
fjc,133,0.118629,12
fjc,133,0.378508,13
fjc,134,-0.205098,1
fjc,134,-0.109369,2
fjc,134,-0.345815,3
fjc,134,-0.338275,4
fjc,134,-0.478956,5
fjc,134,-0.125758,6
fjc,134,-0.341001,7
fjc,134,0.360559,8
fjc,134,0.088447,9
fjc,134,0.163615,10
fjc,134,0.172872,11
fjc,134,0.116355,12
fjc,134,0.377133,13
fjc,135,-0.204569,1
fjc,135,-0.111952,2
fjc,135,-0.343087,3
fjc,135,-0.340815,4
fjc,135,-0.476167,5
fjc,135,-0.129270,6
fjc,135,-0.343774,7
fjc,135,0.358529,8
fjc,135,0.085731,9
fjc,135,0.161181,10
fjc,135,0.174428,11
fjc,135,0.116288,12
fjc,135,0.379648,13
fjc,136,-0.205595,1
fjc,136,-0.106947,2
fjc,136,-0.341822,3
fjc,136,-0.340659,4
fjc,136,-0.478414,5
fjc,136,-0.129538,6
fjc,136,-0.345143,7
fjc,136,0.356915,8
fjc,136,0.087914,9
fjc,136,0.159460,10
fjc,136,0.174300,11
fjc,136,0.112906,12
fjc,136,0.380474,13
fjc,137,-0.207255,1
fjc,137,-0.106405,2
fjc,137,-0.345521,3
fjc,137,-0.337135,4
fjc,137,-0.480830,5
fjc,137,-0.130171,6
fjc,137,-0.340827,7
fjc,137,0.356461,8
fjc,137,0.089374,9
fjc,137,0.157435,10
fjc,137,0.176540,11
fjc,137,0.110384,12
fjc,137,0.380862,13
fjc,138,-0.208424,1
fjc,138,-0.106835,2
fjc,138,-0.346462,3
fjc,138,-0.335628,4
fjc,138,-0.477116,5
fjc,138,-0.129656,6
fjc,138,-0.341360,7
fjc,138,0.358927,8
fjc,138,0.087309,9
fjc,138,0.160360,10
fjc,138,0.179130,11
fjc,138,0.112410,12
fjc,138,0.380072,13
fjc,139,-0.205774,1
fjc,139,-0.104238,2
fjc,139,-0.348632,3
fjc,139,-0.336009,4
fjc,139,-0.478385,5
fjc,139,-0.131695,6
fjc,139,-0.340349,7
fjc,139,0.358016,8
fjc,139,0.088221,9
fjc,139,0.156283,10
fjc,139,0.175100,11
fjc,139,0.111447,12
fjc,139,0.382963,13
fjc,140,-0.206309,1
fjc,140,-0.104865,2
fjc,140,-0.347524,3
fjc,140,-0.335425,4
fjc,140,-0.477165,5
fjc,140,-0.130128,6
fjc,140,-0.344093,7
fjc,140,0.358311,8
fjc,140,0.087817,9
fjc,140,0.157630,10
fjc,140,0.175788,11
fjc,140,0.113695,12
fjc,140,0.381029,13
fjc,141,-0.207355,1
fjc,141,-0.103161,2
fjc,141,-0.349263,3
fjc,141,-0.334246,4
fjc,141,-0.477267,5
fjc,141,-0.129180,6
fjc,141,-0.342644,7
fjc,141,0.357478,8
fjc,141,0.090506,9
fjc,141,0.157022,10
fjc,141,0.179164,11
fjc,141,0.111398,12
fjc,141,0.381296,13
fjc,142,-0.208626,1
fjc,142,-0.102206,2
fjc,142,-0.346866,3
fjc,142,-0.334174,4
fjc,142,-0.477581,5
fjc,142,-0.127980,6
fjc,142,-0.343390,7
fjc,142,0.359862,8
fjc,142,0.090515,9
fjc,142,0.158101,10
fjc,142,0.181601,11
fjc,142,0.110374,12
fjc,142,0.379007,13
fjc,143,-0.209613,1
fjc,143,-0.103898,2
fjc,143,-0.346456,3
fjc,143,-0.335258,4
fjc,143,-0.476134,5
fjc,143,-0.125597,6
fjc,143,-0.342485,7
fjc,143,0.362006,8
fjc,143,0.091244,9
fjc,143,0.158237,10
fjc,143,0.184496,11
fjc,143,0.110496,12
fjc,143,0.377080,13
fjc,144,-0.209378,1
fjc,144,-0.102370,2
fjc,144,-0.345174,3
fjc,144,-0.335263,4
fjc,144,-0.475965,5
fjc,144,-0.127911,6
fjc,144,-0.342574,7
fjc,144,0.362028,8
fjc,144,0.089463,9
fjc,144,0.160489,10
fjc,144,0.184961,11
fjc,144,0.107229,12
fjc,144,0.378339,13
fjc,145,-0.211021,1
fjc,145,-0.101496,2
fjc,145,-0.343255,3
fjc,145,-0.337283,4
fjc,145,-0.475590,5
fjc,145,-0.126973,6
fjc,145,-0.343172,7
fjc,145,0.362587,8
fjc,145,0.089830,9
fjc,145,0.159227,10
fjc,145,0.185309,11
fjc,145,0.106607,12
fjc,145,0.377800,13
fjc,146,-0.209577,1
fjc,146,-0.101797,2
fjc,146,-0.342817,3
fjc,146,-0.339015,4
fjc,146,-0.475398,5
fjc,146,-0.127409,6
fjc,146,-0.342269,7
fjc,146,0.362621,8
fjc,146,0.088284,9
fjc,146,0.160018,10
fjc,146,0.184930,11
fjc,146,0.108238,12
fjc,146,0.378058,13
fjc,147,-0.209859,1
fjc,147,-0.101356,2
fjc,147,-0.343286,3
fjc,147,-0.339265,4
fjc,147,-0.475373,5
fjc,147,-0.128727,6
fjc,147,-0.342968,7
fjc,147,0.360768,8
fjc,147,0.089911,9
fjc,147,0.156479,10
fjc,147,0.184530,11
fjc,147,0.107888,12
fjc,147,0.379488,13
fjc,148,-0.210402,1
fjc,148,-0.102244,2
fjc,148,-0.342451,3
fjc,148,-0.337428,4
fjc,148,-0.475315,5
fjc,148,-0.128115,6
fjc,148,-0.344398,7
fjc,148,0.360990,8
fjc,148,0.090405,9
fjc,148,0.156882,10
fjc,148,0.184288,11
fjc,148,0.110728,12
fjc,148,0.379198,13
fjc,149,-0.211190,1
fjc,149,-0.101968,2
fjc,149,-0.341685,3
fjc,149,-0.336838,4
fjc,149,-0.476644,5
fjc,149,-0.128074,6
fjc,149,-0.343154,7
fjc,149,0.360858,8
fjc,149,0.090415,9
fjc,149,0.153535,10
fjc,149,0.186469,11
fjc,149,0.112675,12
fjc,149,0.379333,13
fjc,150,-0.211678,1
fjc,150,-0.101667,2
fjc,150,-0.339900,3
fjc,150,-0.335528,4
fjc,150,-0.477701,5
fjc,150,-0.127834,6
fjc,150,-0.344953,7
fjc,150,0.361199,8
fjc,150,0.089661,9
fjc,150,0.151784,10
fjc,150,0.187468,11
fjc,150,0.114343,12
fjc,150,0.378641,13
fjc,151,-0.211549,1
fjc,151,-0.102708,2
fjc,151,-0.340189,3
fjc,151,-0.334896,4
fjc,151,-0.478198,5
fjc,151,-0.127185,6
fjc,151,-0.346457,7
fjc,151,0.362153,8
fjc,151,0.088581,9
fjc,151,0.150684,10
fjc,151,0.184187,11
fjc,151,0.115112,12
fjc,151,0.378022,13
fjc,152,-0.212085,1
fjc,152,-0.100104,2
fjc,152,-0.341642,3
fjc,152,-0.335121,4
fjc,152,-0.477746,5
fjc,152,-0.129238,6
fjc,152,-0.346882,7
fjc,152,0.359070,8
fjc,152,0.091111,9
fjc,152,0.147304,10
fjc,152,0.185896,11
fjc,152,0.111251,12
fjc,152,0.380327,13
fjc,153,-0.211757,1
fjc,153,-0.096845,2
fjc,153,-0.343700,3
fjc,153,-0.333419,4
fjc,153,-0.480378,5
fjc,153,-0.131901,6
fjc,153,-0.347437,7
fjc,153,0.354823,8
fjc,153,0.089974,9
fjc,153,0.144859,10
fjc,153,0.183274,11
fjc,153,0.107290,12
fjc,153,0.383928,13
fjc,154,-0.211534,1
fjc,154,-0.096201,2
fjc,154,-0.343172,3
fjc,154,-0.334130,4
fjc,154,-0.481235,5
fjc,154,-0.132272,6
fjc,154,-0.346355,7
fjc,154,0.353504,8
fjc,154,0.089989,9
fjc,154,0.146479,10
fjc,154,0.183389,11
fjc,154,0.110062,12
fjc,154,0.383627,13
fjc,155,-0.210629,1
fjc,155,-0.095138,2
fjc,155,-0.342518,3
fjc,155,-0.334172,4
fjc,155,-0.480666,5
fjc,155,-0.133090,6
fjc,155,-0.347169,7
fjc,155,0.352389,8
fjc,155,0.091568,9
fjc,155,0.147533,10
fjc,155,0.186192,11
fjc,155,0.107967,12
fjc,155,0.384089,13
fjc,156,-0.209294,1
fjc,156,-0.094141,2
fjc,156,-0.343841,3
fjc,156,-0.333043,4
fjc,156,-0.482371,5
fjc,156,-0.134486,6
fjc,156,-0.347491,7
fjc,156,0.348977,8
fjc,156,0.092194,9
fjc,156,0.147333,10
fjc,156,0.181586,11
fjc,156,0.110262,12
fjc,156,0.386515,13
fjc,157,-0.209379,1
fjc,157,-0.095622,2
fjc,157,-0.344557,3
fjc,157,-0.333360,4
fjc,157,-0.482128,5
fjc,157,-0.136980,6
fjc,157,-0.348130,7
fjc,157,0.346813,8
fjc,157,0.093459,9
fjc,157,0.143935,10
fjc,157,0.179272,11
fjc,157,0.109729,12
fjc,157,0.388148,13
fjc,158,-0.210214,1
fjc,158,-0.096201,2
fjc,158,-0.345166,3
fjc,158,-0.333580,4
fjc,158,-0.479798,5
fjc,158,-0.135346,6
fjc,158,-0.347230,7
fjc,158,0.348635,8
fjc,158,0.093506,9
fjc,158,0.147619,10
fjc,158,0.180703,11
fjc,158,0.111994,12
fjc,158,0.386680,13
fjc,159,-0.212605,1
fjc,159,-0.095661,2
fjc,159,-0.344287,3
fjc,159,-0.332265,4
fjc,159,-0.480274,5
fjc,159,-0.135109,6
fjc,159,-0.347760,7
fjc,159,0.347640,8
