Step,rnd,unique
42,0.600,2.000
42,0.900,5.000
42,0.600,3.000
42,0.800,6.000
42,0.700,2.000
42,0.800,3.000
42,0.900,7.000
42,0.800,2.000
42,0.900,8.000
42,0.900,3.000
42,0.600,4.000
42,0.900,3.000
42,0.700,5.000
42,0.600,1.000
42,0.900,8.000
42,0.700,4.000
42,0.700,4.000
42,0.300,3.000
42,0.800,6.000
42,0.800,7.000
42,0.700,1.000
42,0.800,5.000
42,0.700,5.000
42,0.900,4.000
42,0.700,4.000
42,0.800,2.000
42,0.600,2.000
42,0.800,7.000
42,0.800,4.000
42,0.900,4.000
42,0.600,1.000
42,0.600,2.000
42,0.800,7.000
42,0.800,2.000
42,0.800,7.000
42,0.700,5.000
42,0.800,8.000
42,0.800,2.000
42,0.800,4.000
42,0.700,2.000
42,0.700,2.000
42,0.800,5.000
42,0.800,5.000
42,0.600,1.000
42,0.600,3.000
42,0.700,2.000
42,0.500,2.000
42,0.600,4.000
42,0.300,3.000
42,0.900,6.000
42,0.700,5.000
42,0.600,4.000
42,0.900,1.000
42,0.900,8.000
42,0.600,2.000
42,0.600,1.000
42,0.700,5.000
42,0.600,2.000
42,0.800,8.000
42,0.700,4.000
42,0.900,8.000
42,0.800,3.000
42,1.000,8.000
42,0.700,3.000
42,0.700,1.000
42,1.000,8.000
42,1.000,8.000
42,0.600,5.000
42,0.800,5.000
42,0.900,9.000
42,0.600,6.000
42,0.900,2.000
42,0.700,2.000
42,0.800,7.000
42,0.700,4.000
42,0.800,2.000
42,0.700,3.000
42,0.700,3.000
42,0.700,6.000
42,0.900,6.000
42,0.700,4.000
42,0.900,5.000
42,0.800,5.000
42,0.600,2.000
42,0.800,8.000
42,0.800,4.000
42,0.800,4.000
42,0.700,3.000
42,0.800,6.000
42,0.900,8.000
42,0.600,6.000
42,0.500,1.000
42,0.700,6.000
42,0.500,4.000
42,0.700,6.000
42,1.000,9.000
42,1.000,3.000
42,0.800,6.000
42,0.600,1.000
42,0.800,7.000
42,0.700,6.000
42,0.700,1.000
42,1.000,4.000
42,0.700,5.000
42,0.400,3.000
42,0.800,2.000
42,0.900,3.000
42,0.700,2.000
42,0.700,3.000
42,0.800,2.000
42,0.600,3.000
42,0.900,7.000
42,0.800,2.000
42,0.600,2.000
42,0.600,5.000
42,0.600,4.000
42,0.800,1.000
42,0.500,3.000
42,1.000,4.000
42,0.800,5.000
42,0.600,6.000
42,0.700,5.000
42,0.500,4.000
42,0.800,3.000
42,0.800,2.000
42,0.600,2.000
42,0.700,4.000
42,0.600,2.000
42,0.700,1.000
42,0.600,3.000
42,0.900,8.000
42,0.700,2.000
42,0.700,3.000
42,0.900,6.000
42,0.600,4.000
42,0.900,8.000
42,0.700,7.000
42,0.600,1.000
42,0.900,6.000
42,0.800,3.000
42,0.800,6.000
42,0.800,7.000
42,0.700,3.000
42,0.600,3.000
42,0.500,3.000
42,0.900,8.000
42,0.800,5.000
42,0.900,4.000
42,0.700,2.000
42,0.800,7.000
42,0.600,1.000
42,0.800,3.000
42,0.500,1.000
42,0.600,4.000
42,0.900,2.000
42,0.800,2.000
42,0.800,6.000
42,0.600,2.000
42,0.700,3.000
42,0.500,4.000
42,0.800,1.000
42,0.800,5.000
42,0.700,1.000
42,0.600,1.000
42,0.700,5.000
42,0.900,8.000
42,0.900,8.000
42,0.900,5.000
42,0.700,4.000
42,0.700,2.000
42,0.800,2.000
42,0.900,6.000
42,0.600,4.000
42,0.800,2.000
42,0.800,1.000
42,0.700,2.000
42,0.700,2.000
42,1.000,10.000
42,0.600,4.000
42,0.900,9.000
42,0.500,5.000
42,0.800,2.000
42,0.900,7.000
42,0.700,2.000
42,0.800,5.000
42,0.800,1.000
42,0.700,4.000
42,0.700,2.000
42,0.800,2.000
42,0.600,3.000
42,0.700,6.000
42,0.700,7.000
42,0.600,1.000
42,0.900,2.000
42,0.700,2.000
42,0.700,4.000
42,0.600,1.000
42,0.700,2.000
42,0.700,4.000
42,0.800,3.000
42,0.700,2.000
42,0.800,8.000
42,0.700,3.000
42,0.700,3.000
42,0.700,2.000
42,0.700,2.000
42,0.800,3.000
42,0.800,1.000
42,0.700,5.000
42,0.700,7.000
42,0.800,8.000
42,0.700,5.000
42,0.900,9.000
42,0.600,4.000
42,0.600,4.000
42,0.800,5.000
42,0.700,6.000
42,0.600,6.000
42,0.600,2.000
42,0.600,6.000
42,0.600,1.000
42,0.800,3.000
42,0.900,8.000
42,0.700,2.000
42,0.700,3.000
42,0.800,6.000
42,0.600,1.000
42,0.600,1.000
42,0.700,2.000
42,0.800,7.000
42,0.700,4.000
42,0.800,2.000
42,0.800,7.000
42,1.000,4.000
42,0.700,1.000
42,1.000,7.000
42,0.700,6.000
42,0.700,3.000
42,0.700,3.000
42,0.900,6.000
42,0.600,5.000
42,0.700,3.000
42,0.700,3.000
42,0.700,1.000
42,0.600,1.000
42,0.600,1.000
42,0.600,1.000
42,0.800,1.000
42,0.600,6.000
42,0.800,3.000
42,0.900,5.000
42,0.900,8.000
42,1.000,10.000
42,0.800,8.000
42,0.600,5.000
42,0.600,1.000
42,0.900,4.000
42,0.700,2.000
42,0.900,1.000
42,0.600,4.000
42,0.800,4.000
42,0.500,1.000
42,0.700,3.000
42,0.600,2.000
42,0.600,1.000
42,0.500,3.000
42,0.800,2.000
43,0.900,4.000
43,0.600,6.000
43,0.700,3.000
43,0.600,3.000
43,0.900,8.000
43,0.800,8.000
43,0.800,2.000
43,0.900,7.000
43,0.700,1.000
43,0.900,8.000
43,0.800,5.000
43,0.700,2.000
43,0.800,6.000
43,0.700,6.000
43,0.700,2.000
43,0.800,8.000
43,0.700,6.000
43,1.000,8.000
43,0.800,7.000
43,0.700,6.000
43,0.700,1.000
43,0.700,5.000
43,0.900,5.000
43,0.500,4.000
43,0.900,7.000
43,0.700,5.000
43,0.800,5.000
43,0.800,1.000
43,0.600,1.000
43,0.700,3.000
43,0.700,1.000
43,0.800,1.000
43,0.800,3.000
43,0.600,1.000
43,0.700,2.000
43,0.600,2.000
43,0.900,4.000
43,0.900,7.000
43,0.700,4.000
43,0.700,4.000
43,0.700,5.000
43,0.900,1.000
43,0.600,2.000
43,0.800,8.000
43,0.500,2.000
43,0.600,2.000
43,0.500,1.000
43,0.700,4.000
43,0.800,3.000
43,0.700,1.000
43,0.700,6.000
43,0.700,1.000
43,0.900,6.000
43,0.600,6.000
43,0.500,3.000
43,0.500,4.000
43,0.900,6.000
43,0.600,6.000
43,0.700,3.000
43,0.700,7.000
43,0.700,1.000
43,0.700,3.000
43,0.700,3.000
43,0.700,2.000
43,0.700,4.000
43,0.600,4.000
43,0.800,4.000
43,0.600,5.000
43,0.800,5.000
43,0.600,6.000
43,0.700,3.000
43,0.600,4.000
43,0.900,5.000
43,0.700,3.000
43,0.500,2.000
43,0.700,5.000
43,0.600,6.000
43,0.500,1.000
43,0.600,2.000
43,0.800,6.000
43,0.800,5.000
43,0.600,3.000
43,0.800,8.000
43,0.600,3.000
43,0.500,5.000
43,0.800,7.000
43,0.800,5.000
43,0.800,2.000
43,0.700,2.000
43,0.500,3.000
43,0.900,3.000
43,0.800,5.000
43,0.900,7.000
43,0.700,1.000
43,0.900,4.000
43,0.600,6.000
43,0.800,5.000
43,0.800,5.000
43,0.700,3.000
43,0.700,2.000
43,0.700,2.000
43,0.600,3.000
43,0.800,8.000
43,0.700,2.000
43,0.700,2.000
43,0.700,5.000
43,0.700,4.000
43,0.700,1.000
43,0.600,5.000
43,0.500,3.000
43,0.800,4.000
43,0.700,2.000
43,0.800,7.000
43,0.700,6.000
43,0.800,5.000
43,0.500,3.000
43,0.600,3.000
43,0.700,4.000
43,0.900,8.000
43,0.700,5.000
43,0.700,4.000
43,0.800,5.000
43,0.900,9.000
43,0.900,3.000
43,0.900,3.000
43,0.700,1.000
43,0.600,6.000
43,0.600,4.000
43,0.900,8.000
43,0.600,1.000
43,0.900,9.000
43,0.800,6.000
43,0.900,1.000
43,0.700,3.000
43,0.700,1.000
43,0.800,8.000
43,0.800,6.000
43,0.700,4.000
43,0.700,7.000
43,0.700,3.000
43,0.800,3.000
43,0.700,3.000
43,0.900,5.000
43,0.700,4.000
43,0.600,4.000
43,0.800,2.000
43,0.800,7.000
43,0.700,5.000
43,0.900,8.000
43,0.700,1.000
43,0.600,3.000
43,0.700,6.000
43,0.600,3.000
43,0.900,5.000
43,0.700,3.000
43,0.600,6.000
43,0.900,6.000
43,0.900,4.000
43,0.500,1.000
43,0.700,5.000
43,0.900,6.000
43,0.800,6.000
43,0.600,5.000
43,0.700,6.000
43,0.500,2.000
43,0.700,1.000
43,1.000,8.000
43,0.700,3.000
43,0.700,4.000
43,0.500,4.000
43,0.800,5.000
43,0.800,7.000
43,0.500,2.000
43,0.700,5.000
43,0.700,3.000
43,0.900,1.000
43,0.900,7.000
43,0.900,1.000
43,0.500,4.000
43,0.600,1.000
43,0.800,6.000
43,0.900,6.000
43,0.800,6.000
43,0.700,1.000
43,0.800,3.000
43,0.500,1.000
43,0.800,3.000
43,0.800,1.000
43,0.900,4.000
43,0.700,1.000
43,1.000,4.000
43,0.800,8.000
43,0.600,5.000
43,0.600,6.000
43,0.600,5.000
43,0.700,1.000
43,0.700,3.000
43,0.800,5.000
43,0.600,1.000
43,0.900,8.000
43,0.900,6.000
43,0.600,5.000
43,0.700,2.000
43,0.800,8.000
43,1.000,3.000
43,0.600,5.000
43,0.700,1.000
43,0.700,2.000
43,0.800,8.000
43,0.800,2.000
43,0.800,2.000
43,0.700,1.000
43,0.600,5.000
43,0.800,7.000
43,0.700,3.000
43,0.900,2.000
43,0.700,4.000
43,0.800,6.000
43,0.600,6.000
43,0.700,3.000
43,0.800,6.000
43,0.500,1.000
43,0.600,4.000
43,0.800,8.000
43,0.800,4.000
43,0.800,5.000
43,0.600,2.000
43,0.600,1.000
43,0.600,6.000
43,0.600,2.000
43,0.700,2.000
43,0.800,3.000
43,0.700,2.000
43,0.900,6.000
43,0.600,3.000
43,0.700,6.000
43,0.700,5.000
43,0.700,3.000
43,0.800,4.000
43,0.700,2.000
43,0.900,6.000
43,1.000,3.000
43,0.500,2.000
43,0.900,3.000
43,0.600,6.000
43,0.600,1.000
43,0.900,9.000
43,0.600,2.000
43,0.700,5.000
43,0.400,4.000
43,0.700,5.000
43,0.700,7.000
43,0.700,1.000
43,0.800,7.000
43,0.800,6.000
43,0.900,3.000
43,0.600,5.000
43,0.900,4.000
43,0.500,4.000
43,0.800,7.000
43,0.900,4.000
43,0.800,5.000
43,0.700,1.000
43,0.700,2.000
43,0.700,7.000
43,0.700,2.000
43,0.800,6.000
43,0.800,5.000
43,0.800,8.000
43,0.800,2.000
43,0.800,5.000
43,0.800,4.000
43,0.700,2.000
43,0.800,4.000
43,0.700,6.000
43,0.500,2.000
43,0.600,4.000
43,0.800,2.000
43,0.500,4.000
43,0.600,5.000
43,0.400,4.000
43,0.900,5.000
43,0.700,3.000
43,0.500,2.000
43,0.900,2.000
43,0.900,9.000
43,0.700,2.000
43,0.700,1.000
43,0.700,6.000
43,0.600,2.000
43,0.800,6.000
43,0.800,4.000
43,0.900,5.000
43,0.700,3.000
43,1.000,7.000
43,0.700,4.000
43,0.600,1.000
43,0.900,8.000
43,1.000,8.000
43,0.700,5.000
43,0.800,3.000
43,0.900,8.000
43,0.600,5.000
43,0.900,2.000
43,0.700,1.000
43,0.800,8.000
43,0.700,2.000
43,0.800,4.000
43,0.800,4.000
43,0.800,2.000
43,0.700,6.000
43,0.900,3.000
43,0.700,5.000
43,0.900,4.000
43,0.700,6.000
43,0.700,1.000
43,0.900,8.000
43,0.800,6.000
43,0.700,6.000
43,0.700,5.000
43,0.700,6.000
43,0.900,7.000
43,0.600,3.000
43,0.500,1.000
43,0.800,5.000
43,0.500,4.000
43,0.800,6.000
43,1.000,9.000
43,1.000,3.000
43,0.700,3.000
43,0.600,1.000
43,0.700,7.000
43,0.600,5.000
43,0.800,1.000
43,0.900,3.000
43,0.800,6.000
43,0.500,2.000
43,0.800,3.000
43,0.900,4.000
43,0.700,2.000
43,0.700,4.000
43,0.800,2.000
43,0.600,4.000
43,0.800,7.000
43,0.700,2.000
43,0.700,5.000
43,0.700,6.000
43,0.700,4.000
43,0.800,2.000
43,0.500,1.000
43,0.900,4.000
43,0.800,4.000
43,0.500,4.000
43,0.600,2.000
43,0.500,3.000
43,0.700,3.000
43,0.800,2.000
43,0.600,2.000
43,0.700,4.000
43,0.700,2.000
43,0.800,2.000
43,0.600,2.000
43,0.800,7.000
43,0.800,1.000
43,0.700,3.000
43,0.900,8.000
43,0.700,6.000
43,0.800,5.000
43,0.600,5.000
43,0.800,2.000
43,1.000,5.000
43,0.700,4.000
43,0.900,7.000
43,0.600,4.000
43,0.600,3.000
43,0.700,3.000
43,0.600,3.000
43,0.900,8.000
43,0.800,7.000
43,0.800,5.000
43,0.800,2.000
43,0.800,7.000
43,0.600,1.000
43,0.700,3.000
43,0.400,1.000
43,0.700,5.000
43,0.800,2.000
43,0.700,2.000
43,0.700,3.000
43,0.600,2.000
43,0.700,3.000
43,0.600,5.000
43,0.700,1.000
43,0.800,7.000
43,0.800,1.000
43,0.500,1.000
43,0.700,4.000
43,0.900,9.000
43,0.800,6.000
43,0.800,2.000
43,0.700,4.000
43,0.800,2.000
43,0.800,2.000
43,0.900,4.000
43,0.600,5.000
43,0.800,2.000
43,0.700,1.000
43,0.700,4.000
43,0.600,2.000
43,1.000,10.000
43,0.500,3.000
43,0.800,8.000
43,0.600,6.000
43,0.900,2.000
43,0.800,5.000
43,0.800,3.000
43,0.800,7.000
43,0.800,3.000
43,0.600,3.000
43,0.700,2.000
43,0.800,2.000
43,0.700,2.000
43,0.800,7.000
43,0.700,6.000
43,0.500,1.000
43,0.800,3.000
43,0.700,4.000
43,0.700,5.000
43,0.600,1.000
43,0.600,2.000
43,0.700,3.000
43,0.800,4.000
43,0.800,2.000
43,0.900,6.000
43,0.700,3.000
43,0.600,3.000
43,0.800,2.000
43,0.600,1.000
43,0.800,4.000
43,0.700,1.000
43,0.600,4.000
43,0.700,7.000
43,0.800,8.000
43,0.700,5.000
43,0.900,8.000
43,0.500,2.000
43,0.700,7.000
43,0.700,6.000
43,0.600,5.000
43,0.700,7.000
43,0.600,1.000
43,0.600,6.000
43,0.500,1.000
43,0.800,4.000
43,0.900,8.000
43,0.700,2.000
43,0.700,3.000
43,0.900,7.000
43,0.700,1.000
43,0.600,1.000
43,0.700,2.000
43,0.700,6.000
43,0.700,5.000
43,0.800,2.000
43,0.800,8.000
43,0.900,3.000
43,0.700,1.000
43,1.000,6.000
43,0.600,5.000
43,0.600,3.000
43,0.800,5.000
43,1.000,8.000
43,0.500,3.000
43,0.700,2.000
43,0.600,3.000
43,0.700,1.000
43,0.600,2.000
43,0.600,1.000
43,0.700,1.000
43,0.700,1.000
43,0.600,6.000
43,0.800,5.000
43,0.800,4.000
43,0.900,6.000
43,1.000,10.000
43,0.800,8.000
43,0.600,4.000
43,0.600,1.000
43,0.900,5.000
43,0.800,2.000
43,0.800,1.000
43,0.700,5.000
43,0.700,5.000
43,0.500,1.000
43,0.700,2.000
43,0.700,2.000
43,0.500,2.000
43,0.600,2.000
43,0.700,2.000
44,0.900,3.000
44,0.600,5.000
44,0.700,4.000
44,0.500,3.000
44,0.900,9.000
44,0.700,7.000
44,0.700,1.000
44,0.900,5.000
44,0.700,1.000
44,1.000,9.000
44,0.900,3.000
44,0.700,4.000
44,0.800,7.000
44,0.800,6.000
44,0.700,2.000
44,0.800,8.000
44,0.700,6.000
44,0.900,6.000
44,0.700,6.000
44,0.800,8.000
44,0.700,1.000
44,0.700,5.000
44,0.900,4.000
44,0.500,3.000
44,0.900,8.000
44,0.700,7.000
44,0.700,5.000
44,0.700,1.000
44,0.500,1.000
44,0.700,4.000
44,0.700,1.000
44,0.800,1.000
44,0.800,3.000
44,0.500,3.000
44,0.700,3.000
44,0.700,2.000
44,0.900,6.000
44,0.800,5.000
44,0.800,4.000
44,0.700,5.000
44,0.700,6.000
44,0.800,1.000
44,0.700,4.000
44,0.900,8.000
44,0.600,2.000
44,0.600,3.000
44,0.500,1.000
44,0.700,3.000
44,0.800,5.000
44,0.700,2.000
44,0.800,4.000
44,0.600,1.000
44,0.900,9.000
44,0.700,7.000
44,0.500,4.000
44,0.600,5.000
44,0.800,6.000
44,0.600,6.000
44,0.700,3.000
44,0.700,6.000
44,0.600,3.000
44,0.600,4.000
44,0.700,6.000
44,0.700,2.000
44,0.700,4.000
44,0.700,3.000
44,0.800,3.000
44,0.600,6.000
44,0.800,5.000
44,0.500,5.000
44,0.700,3.000
44,0.700,3.000
44,0.800,4.000
44,0.700,3.000
44,0.500,1.000
44,0.700,6.000
44,0.600,6.000
44,0.600,1.000
44,0.700,3.000
44,0.800,5.000
44,0.800,6.000
44,0.700,2.000
44,0.700,7.000
44,0.600,3.000
44,0.500,5.000
44,0.800,8.000
44,0.800,5.000
44,0.700,2.000
44,0.800,2.000
44,0.600,4.000
44,0.900,3.000
44,0.800,5.000
44,1.000,8.000
44,0.700,1.000
44,0.900,4.000
44,0.600,6.000
44,0.900,6.000
44,0.800,6.000
44,0.700,3.000
44,0.800,2.000
44,0.700,2.000
44,0.700,3.000
44,0.800,8.000
44,0.700,2.000
44,0.700,2.000
44,0.800,7.000
44,0.600,5.000
44,0.700,1.000
44,0.600,4.000
44,0.500,4.000
44,0.700,5.000
44,0.700,2.000
44,0.800,7.000
44,0.700,6.000
44,0.700,3.000
44,0.500,3.000
44,0.700,6.000
44,0.700,4.000
44,0.900,8.000
44,0.800,4.000
44,0.700,5.000
44,0.800,6.000
44,0.900,8.000
44,0.800,3.000
44,0.900,3.000
44,0.700,1.000
44,0.600,4.000
44,0.600,4.000
44,0.800,7.000
44,0.600,1.000
44,0.900,7.000
44,0.800,3.000
44,0.800,1.000
44,0.800,2.000
44,0.800,3.000
44,0.800,7.000
44,0.700,5.000
44,0.800,4.000
44,0.700,6.000
44,0.800,5.000
44,0.800,2.000
44,0.700,3.000
44,0.900,5.000
44,0.700,4.000
44,0.600,5.000
44,0.900,1.000
44,0.800,8.000
44,0.700,5.000
44,0.900,9.000
44,0.800,1.000
44,0.700,5.000
44,0.600,5.000
44,0.700,3.000
44,0.900,6.000
44,0.700,3.000
44,0.600,5.000
44,0.900,7.000
44,0.800,3.000
44,0.500,1.000
44,0.600,3.000
44,0.800,5.000
44,0.700,6.000
44,0.600,4.000
44,0.700,7.000
44,0.500,1.000
44,0.700,1.000
44,1.000,9.000
44,0.800,3.000
44,0.700,5.000
44,0.500,3.000
44,0.800,2.000
44,0.700,5.000
44,0.400,3.000
44,0.800,5.000
44,0.700,4.000
44,0.800,1.000
44,0.900,8.000
44,0.800,1.000
44,0.600,5.000
44,0.600,1.000
44,0.800,6.000
44,0.800,6.000
44,0.900,8.000
44,0.600,1.000
44,0.800,3.000
44,0.600,1.000
44,0.900,3.000
44,0.800,1.000
44,1.000,7.000
44,0.800,2.000
44,1.000,4.000
44,0.700,5.000
44,0.700,5.000
44,0.700,5.000
44,0.700,5.000
44,0.600,1.000
44,0.600,3.000
44,0.800,3.000
44,0.600,1.000
44,0.900,8.000
44,0.800,6.000
44,0.600,6.000
44,0.700,6.000
44,0.800,4.000
44,1.000,2.000
44,0.700,7.000
44,0.700,1.000
44,0.700,2.000
44,0.800,6.000
44,0.800,2.000
44,0.800,1.000
44,0.600,1.000
44,0.700,6.000
44,0.800,8.000
44,0.600,3.000
44,0.800,2.000
44,0.700,5.000
44,0.700,5.000
44,0.600,5.000
44,0.700,5.000
44,0.800,5.000
44,0.600,1.000
44,0.700,4.000
44,0.700,7.000
44,0.800,6.000
44,0.800,4.000
44,0.600,2.000
44,0.600,1.000
44,0.700,5.000
44,0.500,3.000
44,0.600,2.000
44,0.700,3.000
44,0.700,2.000
44,0.900,6.000
44,0.600,2.000
44,0.700,6.000
44,0.700,5.000
44,0.600,2.000
44,0.800,6.000
44,0.600,2.000
44,0.900,7.000
44,0.900,3.000
44,0.600,3.000
44,0.800,3.000
44,0.600,6.000
44,0.700,1.000
44,0.900,7.000
44,0.500,3.000
44,0.700,4.000
44,0.500,3.000
44,0.700,4.000
44,0.800,7.000
44,0.700,1.000
44,0.900,7.000
44,0.900,4.000
44,0.900,4.000
44,0.700,6.000
44,0.800,2.000
44,0.500,3.000
44,0.700,5.000
44,0.900,3.000
44,0.800,5.000
44,0.700,1.000
44,0.800,2.000
44,0.800,7.000
44,0.700,2.000
44,0.800,6.000
44,0.700,5.000
44,0.800,7.000
44,0.900,2.000
44,0.800,3.000
44,0.800,4.000
44,0.700,1.000
44,0.700,3.000
44,0.600,5.000
44,0.600,1.000
44,0.500,3.000
44,0.800,3.000
44,0.500,4.000
44,0.700,7.000
44,0.500,4.000
44,0.900,5.000
44,0.700,6.000
44,0.500,3.000
44,0.900,2.000
44,0.900,9.000
44,0.700,3.000
44,0.700,1.000
44,0.700,4.000
44,0.700,2.000
44,0.800,7.000
44,0.800,6.000
44,0.800,7.000
44,0.800,3.000
44,0.900,7.000
44,0.700,5.000
44,0.500,1.000
44,0.900,8.000
44,0.900,8.000
44,0.600,3.000
44,0.900,3.000
44,0.900,8.000
44,0.500,4.000
44,1.000,2.000
44,0.700,1.000
44,0.700,5.000
44,0.600,2.000
44,0.800,6.000
44,0.800,4.000
44,0.800,1.000
44,0.700,5.000
44,0.900,5.000
44,0.700,4.000
44,0.800,4.000
44,0.600,5.000
44,0.600,2.000
44,0.900,8.000
44,0.900,6.000
44,0.700,4.000
44,0.800,3.000
44,0.600,6.000
44,0.900,6.000
44,0.700,6.000
44,0.400,1.000
44,0.900,5.000
44,0.500,5.000
44,0.800,4.000
44,1.000,7.000
44,0.900,3.000
44,0.700,4.000
44,0.700,1.000
44,0.700,7.000
44,0.800,8.000
44,0.700,1.000
44,0.900,5.000
44,0.900,5.000
44,0.500,1.000
44,0.800,2.000
44,0.800,4.000
44,0.700,2.000
44,0.700,4.000
44,0.800,2.000
44,0.600,5.000
44,0.700,5.000
44,0.700,3.000
44,0.600,5.000
44,0.700,7.000
44,0.800,4.000
44,0.700,2.000
44,0.400,1.000
44,0.800,3.000
44,0.800,5.000
44,0.500,5.000
44,0.700,4.000
44,0.400,2.000
44,0.800,3.000
44,0.700,2.000
44,0.800,3.000
44,0.600,3.000
44,0.600,2.000
44,0.800,2.000
44,0.600,1.000
44,0.700,6.000
44,0.800,1.000
44,0.700,2.000
44,0.900,9.000
44,0.600,6.000
44,0.800,5.000
44,0.600,3.000
44,0.900,2.000
44,1.000,9.000
44,0.800,3.000
44,0.900,8.000
44,0.700,3.000
44,0.500,3.000
44,0.700,4.000
44,0.500,3.000
44,0.900,9.000
44,0.900,4.000
44,0.800,1.000
44,0.700,2.000
44,0.800,8.000
44,0.600,1.000
44,0.700,4.000
44,0.300,1.000
44,0.800,5.000
44,0.900,2.000
44,0.800,2.000
44,0.700,3.000
44,0.600,1.000
44,0.700,4.000
44,0.700,6.000
44,0.600,1.000
44,0.700,5.000
44,0.700,1.000
44,0.500,2.000
44,0.600,2.000
44,0.900,8.000
44,0.700,5.000
44,0.700,2.000
44,0.800,4.000
44,0.900,2.000
44,0.800,2.000
44,0.900,7.000
44,0.600,4.000
44,0.700,2.000
44,0.800,1.000
44,0.700,3.000
44,0.500,2.000
44,1.000,10.000
44,0.600,2.000
44,0.700,7.000
44,0.700,7.000
44,0.900,2.000
44,0.800,7.000
44,0.800,4.000
44,0.700,4.000
44,0.700,1.000
44,0.600,3.000
44,0.700,2.000
44,0.800,2.000
44,0.700,3.000
44,0.900,8.000
44,0.700,4.000
44,0.500,1.000
44,0.800,3.000
44,0.700,5.000
44,0.700,6.000
44,0.700,1.000
44,0.700,2.000
44,0.700,4.000
44,1.000,5.000
44,0.800,1.000
44,0.900,8.000
44,0.600,4.000
44,0.600,3.000
44,0.800,2.000
44,0.600,1.000
44,0.800,4.000
44,0.700,1.000
44,0.600,4.000
44,0.700,7.000
44,0.900,8.000
44,0.800,5.000
44,0.900,9.000
44,0.500,4.000
44,0.900,5.000
44,0.600,5.000
44,0.600,5.000
44,0.600,6.000
44,0.700,1.000
44,0.600,6.000
44,0.600,1.000
44,0.700,3.000
44,0.900,7.000
44,0.600,2.000
44,0.600,4.000
44,0.900,7.000
44,0.700,1.000
44,0.700,1.000
44,0.800,2.000
44,0.700,6.000
44,0.700,3.000
44,0.800,2.000
44,0.800,8.000
44,0.900,4.000
44,0.800,1.000
44,1.000,9.000
44,0.600,5.000
44,0.700,3.000
44,0.800,6.000
44,1.000,7.000
44,0.600,4.000
44,0.600,2.000
44,0.600,3.000
44,0.700,1.000
44,0.700,2.000
44,0.700,1.000
44,0.700,1.000
44,0.800,1.000
44,0.600,6.000
44,0.900,4.000
44,0.700,4.000
44,0.900,6.000
44,0.900,9.000
44,0.800,7.000
44,0.700,4.000
44,0.500,1.000
44,0.900,4.000
44,0.800,2.000
44,0.800,1.000
44,0.700,7.000
44,0.700,4.000
44,0.800,3.000
44,0.800,2.000
44,0.700,2.000
44,0.600,1.000
44,0.700,2.000
44,0.600,2.000
45,0.900,3.000
45,0.700,4.000
45,0.700,3.000
45,0.500,4.000
45,0.800,6.000
45,0.800,7.000
45,0.800,1.000
45,0.900,8.000
45,0.700,1.000
45,1.000,9.000
45,0.900,3.000
45,0.700,4.000
45,0.700,4.000
45,0.800,6.000
45,0.700,2.000
45,0.800,7.000
45,0.700,3.000
45,0.800,8.000
45,0.600,6.000
45,0.700,6.000
45,0.700,1.000
45,0.600,5.000
45,0.800,6.000
45,0.500,2.000
45,0.900,7.000
45,0.700,3.000
45,0.700,6.000
45,0.600,1.000
45,0.600,1.000
45,0.800,3.000
45,0.600,1.000
45,0.700,1.000
45,0.800,2.000
45,0.500,2.000
45,0.700,4.000
45,0.600,3.000
45,0.900,5.000
45,0.800,6.000
45,0.800,5.000
45,0.700,3.000
45,0.700,5.000
45,0.900,1.000
45,0.700,4.000
45,0.900,8.000
45,0.600,3.000
45,0.600,2.000
45,0.500,1.000
45,0.600,3.000
45,0.700,4.000
45,0.700,2.000
45,0.800,6.000
45,0.600,1.000
45,0.900,9.000
45,0.800,6.000
45,0.700,3.000
45,0.500,3.000
45,0.700,5.000
45,0.700,6.000
45,0.700,3.000
45,0.800,8.000
45,0.600,3.000
45,0.700,5.000
45,0.600,3.000
45,0.700,2.000
45,0.700,4.000
45,0.800,5.000
45,0.700,4.000
45,0.600,5.000
45,0.800,8.000
45,0.700,6.000
45,0.800,2.000
45,0.600,4.000
45,0.700,4.000
45,0.700,3.000
45,0.600,1.000
45,0.700,5.000
45,0.700,7.000
45,0.700,1.000
45,0.700,2.000
45,0.800,5.000
45,0.700,5.000
45,0.800,2.000
45,0.800,7.000
45,0.700,4.000
45,0.500,4.000
45,0.800,6.000
45,0.800,5.000
45,0.800,2.000
45,0.800,2.000
45,0.600,3.000
45,0.900,2.000
45,0.800,4.000
45,1.000,8.000
45,0.600,1.000
45,0.900,3.000
45,0.500,5.000
45,0.900,5.000
45,0.800,6.000
45,0.700,3.000
45,0.700,2.000
45,0.800,2.000
45,0.700,4.000
45,0.800,6.000
45,0.500,1.000
45,0.600,2.000
45,0.800,8.000
45,0.700,4.000
45,0.700,1.000
45,0.700,5.000
45,0.500,5.000
45,0.700,7.000
45,0.700,3.000
45,0.800,7.000
45,0.600,4.000
45,0.600,4.000
45,0.600,4.000
45,0.600,6.000
45,0.700,3.000
45,0.900,9.000
45,0.900,5.000
45,0.700,6.000
45,0.700,5.000
45,0.800,6.000
45,0.900,4.000
45,0.800,1.000
45,0.600,1.000
45,0.600,6.000
45,0.600,3.000
45,0.800,8.000
45,0.700,1.000
45,0.900,8.000
45,0.700,3.000
45,0.800,1.000
45,0.900,3.000
